Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status,DTI_Ratio,LTI_Ratio,Credit_Tier
CUST00581,60,Female,Bangalore,Self-Employed,888725.0,735503,Home Loan,673.0,1,61291.92,Delayed,Approved,0.8275935075529551,0.8275934625446567,Good
CUST01471,36,Male,Mumbai,Business Owner,1974029.0,1980873,Business Loan,518.0,9,18341.42,Excellent,Rejected,0.11149635592992807,1.0034670210012113,Poor
CUST00704,29,Male,Bangalore,Freelancer,1424744.0,4141373,Car Loan,594.0,4,86278.6,Delayed,Rejected,0.7266871802934423,2.9067488615498642,Fair
CUST01213,61,Male,Kolkata,Business Owner,1788236.0,1497307,Business Loan,891.0,13,9598.12,Good,Approved,0.06440841141773233,0.8373095050094059,Excellent
CUST01296,46,Female,Bangalore,Salaried,1647947.0,2389189,Business Loan,374.0,7,28442.73,Delayed,Defaulted,0.20711391810537597,1.4497972325566295,Poor
CUST01261,47,Female,Mumbai,Freelancer,1217481.0,4638599,Business Loan,352.0,11,35140.9,Missed,Defaulted,0.3463633518716104,3.809997034861324,Poor
CUST00488,32,Female,Lucknow,Self-Employed,381360.0,2533502,Car Loan,675.0,11,19193.2,Missed,Defaulted,0.6039395846444305,6.643334382211034,Good
CUST00560,61,Female,Mumbai,Self-Employed,2214410.0,2350269,Personal Loan,831.0,14,13989.7,Delayed,Approved,0.07581089319502712,1.061352233777846,Excellent
CUST01142,54,Male,Mumbai,Salaried,1087516.0,3928551,Car Loan,504.0,13,25183.02,Delayed,Rejected,0.2778775116871844,3.612407541590193,Poor
CUST01120,51,Female,Jaipur,Salaried,1006242.0,4907018,Business Loan,301.0,1,408918.17,Excellent,Defaulted,4.876578437393788,4.876578397641919,Poor
CUST00802,43,Male,Lucknow,Self-Employed,1720943.0,633510,Car Loan,301.0,3,17597.5,Good,Defaulted,0.12270598154616394,0.3681179446384918,Poor
CUST00513,62,Male,Bangalore,Freelancer,2380521.0,3605912,Home Loan,561.0,1,300492.67,Missed,Rejected,1.5147575005639522,1.514757483760908,Fair
CUST00634,57,Female,Jaipur,Salaried,1428807.0,3100999,Education Loan,594.0,1,258416.58,Excellent,Defaulted,2.170341382705992,2.170341410701375,Fair
CUST01510,64,Female,Lucknow,Freelancer,1767399.0,3506537,Education Loan,479.0,6,48701.9,Missed,Defaulted,0.3306682871270155,1.9840098359227316,Poor
CUST01825,23,Male,Ahmedabad,Freelancer,1907542.0,4904487,Home Loan,899.0,10,40870.72,Excellent,Approved,0.2571102707043934,2.571103021584846,Excellent
CUST01577,50,Female,Lucknow,Salaried,2322827.0,2385071,Car Loan,435.0,6,33125.99,Excellent,Defaulted,0.17113279637269585,1.0267966576934056,Poor
CUST01151,45,Female,Kolkata,Freelancer,654418.0,2343673,Home Loan,515.0,6,32551.01,Good,Rejected,0.5968847433903102,3.581308888202953,Poor
CUST00791,47,Male,Bangalore,Salaried,1283868.0,4979426,Home Loan,477.0,12,34579.35,Delayed,Defaulted,0.32320472198076433,3.878456352210663,Poor
CUST00117,58,Female,Chennai,Salaried,693948.0,2348756,Education Loan,553.0,7,27961.38,Delayed,Rejected,0.4835183039651386,3.3846282430383834,Fair
CUST01498,48,Male,Chennai,Freelancer,1930992.0,4352096,Business Loan,516.0,12,30222.89,Excellent,Rejected,0.18781780556315095,2.253813583898846,Poor
CUST00741,25,Female,Mumbai,Freelancer,1823154.0,2002026,Education Loan,424.0,18,9268.64,Delayed,Defaulted,0.0610061903711919,1.0981112950414502,Poor
CUST01082,28,Male,Mumbai,Salaried,381948.0,1360015,Personal Loan,801.0,4,28333.65,Missed,Defaulted,0.8901834804737819,3.560733398263638,Excellent
CUST00831,34,Male,Hyderabad,Salaried,479713.0,4377552,Business Loan,733.0,14,26056.86,Excellent,Defaulted,0.6518112287972183,9.125356202562783,Good
CUST00120,22,Female,Pune,Salaried,980641.0,4651731,Business Loan,843.0,19,20402.33,Good,Rejected,0.2496611502068545,4.743561609192355,Excellent
CUST00657,31,Female,Ahmedabad,Self-Employed,2068388.0,2412460,Business Loan,488.0,18,11168.8,Excellent,Defaulted,0.06479712703806055,1.1663478999104617,Poor
CUST01948,27,Female,Lucknow,Self-Employed,1325424.0,2236394,Education Loan,670.0,16,11647.89,Missed,Defaulted,0.10545657842320645,1.6873045908328204,Good
CUST00636,29,Male,Chennai,Self-Employed,1169211.0,3101622,Personal Loan,365.0,10,25846.85,Delayed,Defaulted,0.26527478786976855,2.652747878697686,Poor
CUST00370,46,Female,Jaipur,Business Owner,2073722.0,2964611,Education Loan,672.0,15,16470.06,Missed,Defaulted,0.09530723983253302,1.429608693932938,Good
CUST00269,46,Female,Jaipur,Freelancer,1885996.0,755356,Personal Loan,664.0,1,62946.33,Delayed,Approved,0.4005077211192388,0.4005077423281916,Good
CUST00656,23,Female,Bangalore,Self-Employed,1968967.0,626515,Business Loan,529.0,17,3071.15,Delayed,Rejected,0.018717327410769202,0.3181947691352877,Poor
CUST00936,56,Female,Kolkata,Freelancer,2135135.0,4063582,Home Loan,330.0,18,18812.88,Excellent,Defaulted,0.10573315504640221,1.9031967533668832,Poor
CUST00823,31,Female,Ahmedabad,Business Owner,288668.0,4900825,Business Loan,671.0,15,27226.81,Missed,Defaulted,1.1318252109690026,16.977375393185252,Good
CUST00867,61,Male,Bangalore,Salaried,1055080.0,1468060,Car Loan,636.0,7,17476.9,Delayed,Rejected,0.198774310952724,1.3914205557872388,Fair
CUST00047,49,Female,Chennai,Self-Employed,1194170.0,2494975,Business Loan,597.0,17,12230.27,Good,Rejected,0.12289978813736736,2.0892963313431085,Fair
CUST01374,39,Male,Delhi,Self-Employed,1307810.0,4114610,Home Loan,306.0,19,18046.54,Good,Defaulted,0.16558864055176212,3.146183314089967,Poor
CUST01743,32,Male,Hyderabad,Self-Employed,1089855.0,4358307,Personal Loan,492.0,15,24212.82,Missed,Defaulted,0.26659862091746145,3.998978763229971,Poor
CUST00992,59,Male,Pune,Self-Employed,1353824.0,319515,Business Loan,823.0,18,1479.24,Good,Approved,0.013111660008981965,0.23600925969697686,Excellent
CUST00877,25,Male,Delhi,Salaried,2015111.0,735338,Personal Loan,308.0,2,30639.08,Good,Defaulted,0.18245593418923325,0.3649119080785128,Poor
CUST00774,26,Male,Delhi,Salaried,1416593.0,2368620,Business Loan,839.0,12,16448.75,Excellent,Approved,0.13933783380265186,1.6720540056318223,Excellent
CUST01220,25,Male,Chennai,Self-Employed,1061789.0,3671420,Home Loan,527.0,12,25495.97,Good,Rejected,0.28814730610319,3.457767974616426,Poor
CUST00005,29,Male,Chennai,Freelancer,2199254.0,847057,Car Loan,821.0,8,8823.51,Excellent,Approved,0.048144561746846885,0.38515651216276064,Excellent
CUST01004,59,Male,Chennai,Salaried,333004.0,563066,Car Loan,721.0,14,3351.58,Excellent,Rejected,0.1207762068924097,1.6908685781552173,Good
CUST01759,43,Female,Pune,Business Owner,758685.0,1672563,Education Loan,452.0,8,17422.53,Missed,Defaulted,0.2755693865042804,2.2045552502026533,Poor
CUST00264,61,Male,Kolkata,Freelancer,860902.0,3689688,Home Loan,505.0,14,21962.43,Excellent,Rejected,0.30613142959361234,4.285839735533196,Poor
CUST01601,36,Male,Pune,Self-Employed,1610023.0,1379785,Business Loan,695.0,16,7186.38,Excellent,Rejected,0.053562315569404904,0.8569970739548441,Good
CUST01869,47,Male,Pune,Freelancer,1391855.0,2007792,Personal Loan,342.0,14,11951.14,Missed,Defaulted,0.10303780206989951,1.442529573842103,Poor
CUST00444,53,Female,Ahmedabad,Business Owner,482017.0,2476105,Business Loan,387.0,17,12137.77,Delayed,Defaulted,0.3021744876218059,5.13696612360145,Poor
CUST01003,54,Male,Jaipur,Business Owner,202352.0,1553061,Personal Loan,850.0,7,18488.82,Excellent,Defaulted,1.0964351229540603,7.675046453704436,Excellent
CUST01078,47,Female,Pune,Salaried,1813374.0,2743695,Car Loan,633.0,14,16331.52,Missed,Defaulted,0.10807381157996089,1.513033163594493,Fair
CUST00838,39,Female,Delhi,Business Owner,2284504.0,1110560,Car Loan,338.0,12,7712.22,Good,Defaulted,0.040510605365541054,0.48612740446066194,Poor
CUST01828,26,Female,Delhi,Freelancer,1374846.0,3430575,Personal Loan,350.0,18,15882.29,Good,Defaulted,0.1386246023190961,2.4952431035912386,Poor
CUST00305,40,Male,Lucknow,Self-Employed,1638454.0,789574,Education Loan,783.0,5,13159.57,Good,Approved,0.09638039273607925,0.48190184161410693,Excellent
CUST01366,44,Female,Delhi,Salaried,1117996.0,2067528,Car Loan,653.0,3,57431.33,Missed,Defaulted,0.6164386634657011,1.8493160977320133,Good
CUST01589,32,Female,Bangalore,Salaried,1743586.0,1414359,Home Loan,507.0,12,9821.94,Good,Rejected,0.06759820278437656,0.8111782269414872,Poor
CUST00314,62,Male,Pune,Self-Employed,2360682.0,669696,Car Loan,370.0,19,2937.26,Excellent,Defaulted,0.014930905560342309,0.28368751064311076,Poor
CUST00150,63,Male,Pune,Self-Employed,577844.0,970759,Car Loan,708.0,9,8988.51,Missed,Defaulted,0.18666304400495634,1.6799672575989368,Good
CUST01149,22,Female,Delhi,Self-Employed,2201676.0,3176813,Car Loan,460.0,2,132367.21,Excellent,Defaulted,0.721453347359012,1.4429066765500465,Poor
CUST01214,23,Male,Pune,Business Owner,1016228.0,3796962,Car Loan,306.0,13,24339.5,Good,Defaulted,0.28740991194889337,3.7363288553356138,Poor
CUST00575,46,Male,Chennai,Freelancer,1598616.0,1221248,Education Loan,348.0,4,25442.67,Missed,Defaulted,0.19098522722154662,0.7639408087996117,Poor
CUST00051,35,Female,Chennai,Freelancer,1992725.0,2499308,Business Loan,479.0,11,18934.15,Good,Defaulted,0.11401964646401286,1.2542162114692192,Poor
CUST01584,32,Female,Kolkata,Salaried,2427039.0,4399025,Personal Loan,776.0,11,33325.95,Delayed,Rejected,0.16477337199773057,1.8125069271651588,Excellent
CUST00727,39,Female,Kolkata,Self-Employed,312782.0,3518282,Home Loan,515.0,10,29319.02,Delayed,Defaulted,1.124835316610291,11.24835188725694,Poor
CUST00834,25,Male,Pune,Business Owner,2097832.0,2521321,Car Loan,365.0,1,210110.08,Missed,Defaulted,1.2018698160767878,1.2018698351440915,Poor
CUST01378,23,Male,Jaipur,Business Owner,1075512.0,4841164,Personal Loan,810.0,11,36675.48,Good,Rejected,0.40920581081382634,4.501264514017509,Excellent
CUST01116,53,Male,Bangalore,Self-Employed,1353824.0,956395,Personal Loan,642.0,16,4981.22,Good,Approved,0.0441524452218309,0.706439684922117,Fair
CUST01167,25,Male,Lucknow,Self-Employed,1479180.0,2939190,Car Loan,513.0,14,17495.18,Excellent,Rejected,0.1419314485052529,1.9870401168214822,Poor
CUST00471,34,Female,Delhi,Salaried,498871.0,1033667,Home Loan,478.0,2,43069.46,Delayed,Defaulted,1.0360063423209607,2.0720126044608724,Poor
CUST00972,54,Male,Kolkata,Business Owner,815863.0,1889050,Car Loan,563.0,8,19677.6,Delayed,Rejected,0.2894250627862766,2.3154009925686054,Fair
CUST00654,26,Male,Mumbai,Freelancer,2160155.0,3556172,Car Loan,557.0,18,16463.76,Missed,Defaulted,0.09145877031972242,1.6462577916862446,Fair
CUST00400,30,Male,Pune,Self-Employed,1952844.0,2685122,Business Loan,732.0,10,22376.02,Good,Approved,0.13749804899930562,1.374980285163587,Good
CUST00512,56,Female,Jaipur,Salaried,2227410.0,4748981,Education Loan,440.0,18,21986.02,Missed,Defaulted,0.11844799116462618,2.132064146250578,Poor
CUST00321,42,Male,Lucknow,Business Owner,1821219.0,2381348,Education Loan,671.0,9,22049.52,Excellent,Rejected,0.145284142104821,1.3075571910901436,Good
CUST00020,51,Female,Pune,Self-Employed,344539.0,1907596,Education Loan,434.0,7,22709.48,Delayed,Defaulted,0.7909518516046079,5.536662032454961,Poor
CUST00685,44,Male,Chennai,Self-Employed,1410578.0,1677650,Car Loan,448.0,11,12709.47,Good,Defaulted,0.10812138003003023,1.1893351519731628,Poor
CUST00036,42,Male,Jaipur,Self-Employed,2083376.0,3080555,Personal Loan,862.0,1,256712.92,Delayed,Rejected,1.4786361367319198,1.4786361175323128,Excellent
CUST00903,34,Female,Chennai,Salaried,1061069.0,4494041,Home Loan,761.0,18,20805.75,Missed,Defaulted,0.23529949513179632,4.235389969926556,Excellent
CUST01816,60,Male,Pune,Self-Employed,837787.0,4919236,Home Loan,322.0,12,34161.36,Excellent,Defaulted,0.48930852352686305,5.871702473301687,Poor
CUST00828,47,Female,Bangalore,Business Owner,470914.0,1581181,Business Loan,591.0,17,7750.89,Excellent,Rejected,0.1975109680323796,3.3576852673736606,Fair
CUST01835,32,Female,Jaipur,Business Owner,1834925.0,4295871,Personal Loan,601.0,14,25570.66,Excellent,Rejected,0.1672264097987656,2.341169802580487,Fair
CUST00408,22,Male,Ahmedabad,Salaried,1830668.0,4515669,Business Loan,326.0,18,20905.88,Excellent,Defaulted,0.13703771519467212,2.466678283555511,Poor
CUST00921,30,Male,Kolkata,Freelancer,1391855.0,4826415,Personal Loan,552.0,5,80440.25,Missed,Defaulted,0.6935226729795848,3.467613364897924,Fair
CUST00538,57,Male,Lucknow,Freelancer,2445239.0,689872,Home Loan,419.0,2,28744.67,Excellent,Defaulted,0.1410643458573988,0.28212865899815925,Poor
CUST00759,32,Female,Jaipur,Salaried,439017.0,2262809,Education Loan,508.0,11,17142.49,Delayed,Rejected,0.4685692809162288,5.154262818979675,Poor
CUST01945,25,Male,Bangalore,Freelancer,1455715.0,3527983,Home Loan,306.0,3,97999.53,Excellent,Defaulted,0.807846563372638,2.4235396351621024,Poor
CUST01063,42,Female,Bangalore,Business Owner,760881.0,3855721,Personal Loan,473.0,5,64262.02,Excellent,Defaulted,1.0134886269994914,5.067442872144264,Poor
CUST01200,55,Male,Chennai,Salaried,1640434.0,2224758,Home Loan,316.0,19,9757.71,Excellent,Defaulted,0.07137898873103093,1.356200859040961,Poor
CUST00246,33,Male,Pune,Salaried,689626.0,1511312,Business Loan,887.0,16,7871.42,Delayed,Approved,0.1369685017676248,2.19149510024274,Excellent
CUST01417,64,Female,Lucknow,Freelancer,351094.0,945596,Personal Loan,583.0,9,8755.52,Good,Rejected,0.2992538750306186,2.6932844195571555,Fair
CUST01128,49,Male,Lucknow,Business Owner,1725842.0,2359608,Personal Loan,616.0,19,10349.16,Missed,Defaulted,0.0719590321709635,1.3672213331231944,Fair
CUST00785,47,Female,Kolkata,Salaried,1429787.0,1880314,Home Loan,696.0,5,31338.57,Excellent,Rejected,0.26302018412532774,1.3151007807456636,Good
CUST01779,49,Female,Mumbai,Business Owner,1483440.0,2960086,Home Loan,772.0,19,12982.83,Missed,Defaulted,0.10502208380520951,1.9954201046216902,Excellent
CUST00490,57,Male,Delhi,Business Owner,1491210.0,1701348,Car Loan,437.0,19,7462.05,Missed,Defaulted,0.060048282938016784,1.1409177781801356,Poor
CUST00155,51,Male,Kolkata,Self-Employed,1892128.0,1908997,Personal Loan,820.0,3,53027.69,Missed,Defaulted,0.3363050914103063,1.0089153587917943,Excellent
CUST00962,61,Female,Chennai,Business Owner,988443.0,283979,Personal Loan,653.0,16,1479.06,Excellent,Approved,0.017956240268786366,0.28729931822067634,Good
CUST00854,43,Male,Lucknow,Business Owner,949971.0,3935850,Car Loan,813.0,13,25229.81,Delayed,Rejected,0.3187020656420038,4.143126474387113,Excellent
CUST01312,40,Male,Kolkata,Salaried,1806734.0,2817257,Car Loan,670.0,8,29346.43,Delayed,Approved,0.1949136729590521,1.5593092286966426,Good
CUST00626,37,Female,Ahmedabad,Freelancer,643945.0,161362,Education Loan,671.0,16,840.43,Missed,Defaulted,0.01566152388790968,0.25058351256706707,Good
CUST00686,58,Female,Jaipur,Business Owner,2196170.0,106635,Business Loan,737.0,16,555.39,Excellent,Rejected,0.003034683107409718,0.04855498435913431,Good
CUST01593,55,Female,Kolkata,Business Owner,1861655.0,4503325,Personal Loan,465.0,4,93819.27,Missed,Defaulted,0.6047475176657329,2.41899009214919,Poor
CUST00570,29,Female,Hyderabad,Self-Employed,451924.0,4867911,Home Loan,465.0,15,27043.95,Good,Defaulted,0.7181017162177712,10.771525743266567,Poor
CUST01949,55,Female,Jaipur,Salaried,1416593.0,1097146,Personal Loan,848.0,9,10158.76,Excellent,Approved,0.08605514780886253,0.774496273806238,Excellent
CUST00018,23,Male,Hyderabad,Business Owner,948013.0,234514,Car Loan,594.0,10,1954.28,Missed,Defaulted,0.024737382293280787,0.24737424486795012,Fair
CUST00128,36,Female,Jaipur,Freelancer,2422134.0,4788202,Home Loan,661.0,19,21000.89,Missed,Defaulted,0.10404489594712761,1.9768526431650768,Good
CUST01347,39,Female,Bangalore,Freelancer,2316142.0,2123946,Business Loan,855.0,3,58998.5,Delayed,Approved,0.30567296823769874,0.9170189047130962,Excellent
CUST01280,64,Female,Hyderabad,Freelancer,1662099.0,2794686,Personal Loan,465.0,1,232890.5,Missed,Defaulted,1.6814196988266041,1.6814196988266041,Poor
CUST00928,52,Male,Ahmedabad,Business Owner,1397162.0,4174390,Personal Loan,440.0,9,38651.76,Delayed,Defaulted,0.33197375823276043,2.9877637668359145,Poor
CUST00981,28,Male,Delhi,Salaried,1451775.0,3290641,Personal Loan,851.0,16,17138.76,Excellent,Approved,0.14166459678669216,2.2666329148800606,Excellent
CUST00191,53,Female,Bangalore,Freelancer,1123160.0,691593,Home Loan,400.0,5,11526.55,Delayed,Defaulted,0.12315128743901134,0.6157564371950568,Poor
CUST01140,40,Male,Pune,Business Owner,2445846.0,623881,Education Loan,631.0,2,25995.04,Delayed,Rejected,0.12753888838463254,0.2550777931235245,Fair
CUST00993,54,Female,Kolkata,Salaried,2172424.0,1670179,Home Loan,371.0,18,7732.31,Good,Defaulted,0.042711606942291196,0.7688089433738533,Poor
CUST01996,36,Female,Delhi,Self-Employed,2153341.0,2700503,Home Loan,881.0,8,28130.24,Good,Approved,0.15676238923607547,1.2540990953128186,Excellent
CUST01690,49,Female,Ahmedabad,Business Owner,2185313.0,1533702,Personal Loan,508.0,18,7100.47,Missed,Defaulted,0.038990130933188975,0.701822576445571,Poor
CUST00607,32,Female,Chennai,Freelancer,997232.0,4616156,Personal Loan,864.0,4,96169.92,Missed,Defaulted,1.1572422866494456,4.628968986153674,Excellent
CUST00181,60,Female,Chennai,Business Owner,493894.0,3201478,Home Loan,520.0,3,88929.94,Missed,Defaulted,2.160705090565992,6.482115595654128,Poor
CUST00302,49,Male,Hyderabad,Salaried,752959.0,2417893,Business Loan,594.0,15,13432.74,Delayed,Defaulted,0.21407922609331984,3.211188125781085,Fair
CUST00497,45,Female,Bangalore,Self-Employed,2425198.0,191449,Personal Loan,835.0,4,3988.52,Good,Approved,0.01973539480075441,0.07894159569651632,Excellent
CUST01730,41,Male,Delhi,Business Owner,333498.0,1110538,Personal Loan,872.0,15,6169.66,Good,Approved,0.2219980929420866,3.329968995316314,Excellent
CUST01744,39,Male,Ahmedabad,Self-Employed,1614718.0,4494910,Personal Loan,829.0,5,74915.17,Good,Approved,0.5567424404756744,2.783712078517735,Excellent
CUST01695,53,Male,Kolkata,Self-Employed,2309512.0,3354860,Home Loan,628.0,16,17473.23,Missed,Defaulted,0.09078920568501052,1.4526272216814635,Fair
CUST01670,39,Male,Delhi,Self-Employed,850443.0,2446629,Personal Loan,893.0,19,10730.83,Delayed,Rejected,0.15141515657133986,2.8768876926495954,Excellent
CUST00518,43,Male,Pune,Freelancer,1536921.0,2259821,Home Loan,479.0,9,20924.27,Good,Defaulted,0.16337289945286712,1.4703559909715593,Poor
CUST01070,42,Male,Kolkata,Self-Employed,1431619.0,3738173,Personal Loan,363.0,10,31151.44,Excellent,Defaulted,0.2611150592441145,2.611150732143119,Poor
CUST00477,38,Female,Kolkata,Business Owner,643031.0,2764766,Education Loan,715.0,6,38399.53,Delayed,Rejected,0.7165974268736655,4.2995843124203965,Good
CUST00158,46,Male,Chennai,Salaried,2065690.0,1479290,Home Loan,611.0,11,11206.74,Good,Approved,0.0651021595689576,0.7161239101704515,Fair
CUST01244,48,Female,Bangalore,Business Owner,1830369.0,3909949,Car Loan,741.0,13,25063.78,Missed,Defaulted,0.1643195224569472,2.1361534204305253,Good
CUST01196,58,Female,Ahmedabad,Freelancer,2388370.0,137593,Business Loan,745.0,11,1042.37,Delayed,Approved,0.0052372287375909085,0.057609583104795324,Good
CUST00017,43,Female,Chennai,Self-Employed,905475.0,1725502,Personal Loan,777.0,18,7988.44,Good,Approved,0.10586849995858527,1.905631850686104,Excellent
CUST01536,23,Male,Kolkata,Salaried,1620858.0,2919530,Car Loan,644.0,19,12804.96,Delayed,Approved,0.09480134595380964,1.8012250302000545,Fair
CUST01073,31,Female,Jaipur,Self-Employed,2117043.0,2030407,Business Loan,842.0,15,11280.04,Excellent,Approved,0.0639384651138404,0.9590768822362135,Excellent
CUST00547,56,Female,Bangalore,Freelancer,1344620.0,3433973,Business Loan,822.0,5,57232.88,Missed,Defaulted,0.5107722330472549,2.5538613139771833,Excellent
CUST01540,62,Male,Lucknow,Freelancer,1613562.0,1173270,Car Loan,714.0,19,5145.92,Good,Rejected,0.03827001379556534,0.7271304108549904,Good
CUST00659,26,Male,Mumbai,Freelancer,479215.0,2100053,Home Loan,309.0,14,12500.32,Delayed,Defaulted,0.3130199179908809,4.382277265945348,Poor
CUST01657,30,Male,Pune,Freelancer,2386268.0,2193184,Home Loan,742.0,19,9619.23,Good,Rejected,0.04837292374536305,0.919085366773556,Good
CUST01020,57,Male,Hyderabad,Self-Employed,1353824.0,1285382,Home Loan,862.0,1,107115.17,Missed,Defaulted,0.9494454522892193,0.9494454227432813,Excellent
CUST01756,27,Male,Mumbai,Business Owner,1357588.5,3333737,Business Loan,738.0,17,16341.85,Excellent,Defaulted,0.14444892542917093,2.455631437655814,Good
CUST01505,61,Female,Delhi,Freelancer,1391855.0,3914860,Car Loan,659.0,14,23302.74,Excellent,Approved,0.20090661742782115,2.8126924140804896,Good
CUST00960,29,Male,Chennai,Self-Employed,1551099.0,1133329,Personal Loan,749.0,4,23611.02,Good,Approved,0.18266547783216933,0.7306619371168442,Good
CUST01922,40,Male,Kolkata,Business Owner,1115480.0,763806,Car Loan,405.0,19,3350.03,Good,Defaulted,0.03603862014558755,0.684733029727113,Poor
CUST00284,29,Female,Bangalore,Self-Employed,425019.0,4353677,Home Loan,821.0,4,90701.6,Missed,Defaulted,2.5608718669047743,10.243487938186293,Excellent
CUST00798,22,Female,Bangalore,Self-Employed,622381.0,577409,Business Loan,837.0,3,16039.14,Excellent,Approved,0.3092473581295059,0.9277420101192035,Excellent
CUST01658,59,Female,Chennai,Freelancer,451671.0,554910,Personal Loan,614.0,2,23121.25,Good,Rejected,0.6142856193999615,1.228571238799923,Fair
CUST00226,62,Male,Ahmedabad,Freelancer,1733854.0,1929262,Education Loan,594.0,13,12367.06,Excellent,Approved,0.08559239705303907,1.1127015308093993,Fair
CUST00027,46,Male,Mumbai,Freelancer,286365.0,2139934,Education Loan,385.0,10,17832.78,Delayed,Defaulted,0.7472748415483735,7.472749812302481,Poor
CUST01808,35,Female,Pune,Salaried,2310413.0,98639,Home Loan,502.0,18,456.66,Excellent,Rejected,0.0023718356847888234,0.042693232768340555,Poor
CUST00438,26,Female,Bangalore,Freelancer,1267609.0,3581674,Education Loan,458.0,13,22959.45,Good,Defaulted,0.21734888281796677,2.825535318856209,Poor
CUST01989,50,Male,Mumbai,Freelancer,758981.0,4639764,Business Loan,535.0,19,20349.84,Delayed,Defaulted,0.321744655004539,6.113149077513139,Poor
CUST01389,60,Male,Hyderabad,Self-Employed,496208.0,193704,Education Loan,549.0,11,1467.45,Delayed,Rejected,0.035487940541063426,0.3903685551220456,Poor
CUST00230,39,Female,Kolkata,Self-Employed,1450632.0,2749134,Education Loan,859.0,16,14318.41,Missed,Defaulted,0.11844556027993315,1.8951284681435403,Excellent
CUST00038,60,Male,Ahmedabad,Self-Employed,832259.0,4772340,Car Loan,419.0,1,397695.0,Good,Defaulted,5.734200531324984,5.734200531324984,Poor
CUST00750,27,Female,Mumbai,Freelancer,1221469.0,4683662,Personal Loan,898.0,16,24394.07,Missed,Defaulted,0.23965310621882338,3.8344501579655317,Excellent
CUST01046,25,Male,Hyderabad,Salaried,594423.0,1084104,Home Loan,751.0,17,5314.24,Excellent,Approved,0.10728198606043171,1.823792148015807,Excellent
CUST01399,22,Female,Mumbai,Business Owner,1088403.0,1336188,Home Loan,820.0,18,6186.06,Missed,Defaulted,0.06820334012309778,1.2276592401895254,Excellent
CUST00470,50,Female,Ahmedabad,Freelancer,686275.0,3791104,Personal Loan,613.0,1,315925.33,Excellent,Rejected,5.524176110159921,5.524176168445594,Fair
CUST01727,29,Male,Chennai,Business Owner,1561236.0,2251279,Education Loan,528.0,1,187606.58,Good,Rejected,1.441985042620078,1.4419850682408042,Poor
CUST00688,31,Female,Mumbai,Salaried,1416593.0,2393136,Car Loan,389.0,17,11731.06,Missed,Defaulted,0.09937414627913593,1.6893603173247362,Poor
CUST01882,64,Male,Chennai,Salaried,693814.0,2811856,Personal Loan,623.0,16,14645.08,Excellent,Rejected,0.25329693548991516,4.052751890276069,Fair
CUST00640,62,Female,Hyderabad,Self-Employed,614600.0,2383647,Personal Loan,422.0,19,10454.59,Excellent,Defaulted,0.2041247640741946,3.878371298405467,Poor
CUST01747,33,Female,Bangalore,Business Owner,1482116.0,736290,Education Loan,438.0,5,12271.5,Good,Defaulted,0.09935659557011732,0.4967829778505866,Poor
CUST01219,64,Male,Lucknow,Salaried,1883886.0,1848594,Home Loan,320.0,4,38512.38,Good,Defaulted,0.24531662743923993,0.9812663823607161,Poor
CUST01159,55,Female,Kolkata,Business Owner,1798099.0,476888,Home Loan,471.0,11,3612.79,Delayed,Defaulted,0.024110730276809007,0.2652178773248859,Poor
CUST01416,58,Male,Kolkata,Salaried,1857153.0,3948888,Education Loan,446.0,10,32907.4,Missed,Defaulted,0.21263126947537442,2.126312694753744,Poor
CUST01528,39,Female,Lucknow,Freelancer,417583.0,1059260,Business Loan,531.0,19,4645.88,Missed,Defaulted,0.13350773379184497,2.536645409415613,Poor
CUST01301,51,Male,Ahmedabad,Self-Employed,876296.0,1466693,Business Loan,510.0,9,13580.49,Missed,Defaulted,0.18597126998183264,1.6737415211298465,Poor
CUST01861,36,Female,Lucknow,Self-Employed,363187.0,188925,Business Loan,356.0,16,983.98,Good,Defaulted,0.032511516106028024,0.5201865705545629,Poor
CUST00801,36,Female,Kolkata,Freelancer,905860.0,337635,Personal Loan,594.0,3,9378.75,Delayed,Approved,0.12424105270130043,0.3727231581039013,Fair
CUST01604,32,Male,Mumbai,Business Owner,497675.0,4333664,Education Loan,523.0,17,21243.45,Excellent,Defaulted,0.5122246445973778,8.707819360024112,Poor
CUST00161,22,Male,Delhi,Freelancer,2335219.0,1449769,Personal Loan,781.0,12,10067.84,Good,Approved,0.05173565305866388,0.620827853832981,Excellent
CUST00957,46,Female,Pune,Business Owner,1726318.0,4654229,Education Loan,497.0,1,387852.42,Missed,Defaulted,2.6960438575048165,2.6960438343341147,Poor
CUST01187,41,Male,Bangalore,Self-Employed,280811.0,471773,Car Loan,594.0,14,2808.17,Missed,Defaulted,0.12000256400212243,1.6800374629199,Fair
CUST00822,49,Female,Bangalore,Business Owner,1750184.0,4491971,Car Loan,408.0,9,41592.32,Excellent,Defaulted,0.2851744959387127,2.566570714850553,Poor
CUST01786,57,Female,Ahmedabad,Salaried,1247380.0,347542,Car Loan,857.0,9,3217.98,Missed,Defaulted,0.030957494909329957,0.2786175824528211,Excellent
